Rooms,Square,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,Price_sq_meter_y
3.0,77.72253783844418,10.0,15,16.0,1979,0.037177818,0,0,52,11217,1,2300.0,1,7,0,374107.02996324725,4450.858000232839
3.0,62.07642708439829,7.0,4,14.0,1993,0.333891544,0,0,30,6564,1,900.0,0,0,0,331910.23653045145,4158.1879792757445
2.0,60.585326142580634,1.0,4,19.0,1977,7.81528e-05,0,0,22,6398,141,1046.0,3,23,0,138250.14982125087,2832.0950982354543
2.0,66.94991113358347,0.0,1,20.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,148389.99260913054,3251.274406336983
1.0,35.0401749907892,5.0,7,9.0,1979,0.100455735,0,0,43,7227,0,900.0,1,6,1,148213.98803176728,4229.830132718442
2.0,90.14410635628307,1.0,10,9.0,2017,0.006076152,0,0,30,5285,0,645.0,6,6,0,502813.7726648614,4797.165148359558
2.0,64.08275120869615,0.0,3,0.0,1977,0.01405792,0,0,1,290,0,900.0,0,0,0,109529.41109976935,2762.5132834394954
2.0,55.53349422824832,9.0,16,17.0,2001,0.090799103,0,0,74,19083,2,900.0,5,15,0,248197.17634074425,4117.731855075404
2.0,45.283873695055426,6.0,9,12.0,1974,0.521867054,0,0,25,6149,0,900.0,0,0,0,168827.46855488466,3494.426935835619
2.0,63.590479854427024,10.0,10,14.0,2017,0.243204519,0,0,5,1564,0,540.0,0,0,0,189038.6289047243,2861.079292929318
3.0,76.39041415178559,10.0,16,16.0,1981,0.090799103,0,0,74,19083,2,900.0,5,15,0,315198.8426273198,4162.240019985806
2.0,62.86967582157153,1.0,10,1.0,2017,0.072157581,0,0,2,629,1,900.0,0,0,1,158591.394110587,2613.223638044904
1.0,31.56574531908704,0.0,14,17.0,1977,0.236108458,0,0,16,3893,27,900.0,3,10,0,166039.87643237456,4768.956709454961
2.0,57.876390782908395,8.0,5,12.0,1990,0.118537385,0,0,30,6207,1,1183.0,1,0,0,241394.87698417762,4382.413947200826
1.0,47.889736099421064,1.0,3,17.0,1977,0.43788524,0,0,23,5735,3,1084.0,0,5,0,122731.00594990252,2963.980646359796
2.0,68.33506016538028,11.0,14,21.0,2002,0.16909109,0,0,19,3856,10,900.0,2,5,0,448187.1264069303,4991.712722976692
1.0,46.833812204715244,9.0,6,25.0,2001,0.090799103,0,0,74,19083,2,900.0,5,15,0,213389.21999209185,4273.749206965422
3.0,66.77610249855813,9.0,1,14.0,1977,0.309479124,0,0,35,7715,4,990.0,0,6,0,273289.96481843124,4541.338495649586
1.0,33.55640173956649,7.0,12,12.0,1976,0.0077202819999999985,0,0,38,4788,2,900.0,0,4,0,177212.46521422267,4229.830132718442
2.0,49.36026634690454,5.0,6,5.0,1965,0.111627393,0,0,50,12238,8,1970.0,2,3,0,186189.9995966562,5003.889499702173
2.0,50.10283903622332,6.0,3,12.0,1970,0.225824954,1,0,41,6558,7,1548.0,3,2,0,188774.35189388948,4188.4147446414245
1.0,34.90863180087057,7.0,7,5.0,1960,0.14966637300000002,0,0,22,4789,2,4087.0,4,1,0,169001.64968347887,4229.546394571884
3.0,64.22642281406812,5.0,6,9.0,1974,0.00016967599999999998,0,0,36,5992,0,900.0,1,1,0,214886.1227378646,4134.353749474017
3.0,76.49091073656092,10.0,4,17.0,1989,0.041365446,0,0,31,5569,0,900.0,1,4,0,91354.54925065245,4081.4018507543483
2.0,45.488501762401974,5.0,5,5.0,1964,0.020741326,0,0,24,5613,5,1340.0,2,5,0,184264.2930452119,4730.652435824392
1.0,16.117154278583573,0.0,2,5.0,1965,0.194489265,0,0,47,8004,3,125.0,3,5,0,79913.2678558117,3986.5681703354994
1.0,31.30432936310813,7.0,8,12.0,1975,0.089039719,0,0,33,7976,5,900.0,0,11,0,178667.1558984088,4358.274853343686
1.0,40.93319312330518,7.0,10,17.0,2013,0.243204519,0,0,5,1564,0,540.0,0,0,0,122201.72191238734,2861.079292929318
2.0,40.57524950466425,7.0,6,9.0,1966,0.0006991189999999999,0,0,14,3369,24,4129.0,0,3,0,85708.21924929209,4953.811526267013
2.0,54.29165413230156,9.0,18,17.0,1990,0.041365446,0,0,31,5569,0,900.0,1,4,0,237650.71992505807,4081.4018507543483
2.0,64.7788067606914,10.0,3,17.0,1983,0.300322518,0,0,52,10311,6,900.0,1,9,0,309286.5696058098,4528.020925876495
1.0,39.921107149340365,1.0,5,17.0,1977,0.049637257,0,0,34,7759,0,229.0,1,3,0,192141.9918582559,4832.085356492249
3.0,85.44751906026293,1.0,7,10.0,2017,0.017647053,0,0,2,469,0,900.0,0,0,0,218372.3045042005,2762.5132834394954
1.0,37.69269375364161,1.0,8,22.0,1977,0.211401214,0,0,9,1892,0,900.0,0,1,0,114282.29524096187,2762.5132834394954
1.0,36.082206170154144,6.0,10,12.0,1972,0.050900058,0,0,43,10621,1,30.0,2,3,0,147032.13679007586,3892.2037374001297
1.0,37.02997353316829,9.0,8,16.0,1985,0.371148999,0,0,34,7065,1,750.0,2,5,0,163180.48987492846,2938.048239111628
3.0,60.94625455788204,6.0,11,9.0,1976,0.13012277,0,0,8,1986,0,900.0,0,0,0,212408.01184620737,3209.5553981422663
2.0,62.265170257989276,1.0,20,1.0,2018,0.069753361,0,0,53,13670,4,900.0,1,11,0,284467.14425660076,4166.864688072443
2.0,48.86399027808752,5.0,10,8.0,1966,0.174739084,0,0,17,3379,9,100.0,0,3,0,227221.0404195109,4937.5326986351865
1.0,43.099855864341286,1.0,18,17.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,134672.26909741882,3251.274406336983
2.0,51.90793717337542,1.0,1,1.0,1977,0.161531741,0,0,25,5648,1,30.0,2,4,0,154970.5918389769,3209.5553981422663
2.0,55.33220454843096,8.0,8,12.0,1983,6.99893e-05,0,0,46,10309,1,240.0,1,16,0,239933.05253214165,4437.304072496336
1.0,33.606998019105944,5.0,9,9.0,1967,0.000995363,0,0,42,7651,1,900.0,1,5,0,158420.30598512932,4073.002230935311
2.0,44.06985698133916,5.0,2,5.0,1962,0.050272014,0,0,21,4231,14,1020.0,0,3,0,226905.03736149284,5170.4972880835985
1.0,34.770261396383574,9.0,1,17.0,1991,0.386771659,0,0,5,1135,0,900.0,0,0,1,87553.98856725151,2613.223638044904
1.0,34.44761497002242,0.0,2,0.0,1977,0.005767451,0,0,1,388,0,900.0,0,0,0,63676.97773376995,2272.4391831680537
2.0,68.18307866155254,12.0,16,17.0,2014,0.007122317,0,0,1,264,0,900.0,0,1,0,137177.19996787398,3251.274406336983
1.0,62.562517778848196,1.0,11,1.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,197569.5829359884,3251.274406336983
2.0,42.000166757695595,7.0,7,9.0,1970,0.000995363,0,0,42,7651,1,900.0,1,5,0,116999.46514223056,4158.1879792757445
2.0,48.85515142140571,5.0,6,9.0,1978,0.0077202819999999985,0,0,38,4788,2,900.0,0,4,0,210941.17620059027,4398.613176460186
1.0,32.850738223719944,5.0,4,9.0,1981,0.219006007,0,0,28,6746,3,900.0,1,4,0,158328.4056422945,4124.217673241366
3.0,83.10748001579957,12.0,19,17.0,2009,0.175054867,0,0,36,10055,3,900.0,1,0,0,394235.91417352407,4437.304072496336
1.0,39.05233281609004,1.0,14,17.0,2016,0.007122317,0,0,1,264,0,900.0,0,1,0,167639.50051708595,3251.274406336983
1.0,35.81920744671094,6.0,7,12.0,1975,0.127375905,0,0,43,8429,3,900.0,3,9,0,156473.57108707615,4424.291635018726
2.0,45.7014017205291,5.0,11,9.0,1968,0.034331497,0,0,25,5487,3,900.0,0,4,0,190532.38841674503,3986.5681703354994
2.0,50.413298631416595,5.0,3,5.0,1960,0.151346216,0,1,32,5889,10,830.0,4,1,0,201983.66560972302,5480.216930281392
2.0,64.00923129533214,12.0,8,17.0,1977,0.243204519,0,0,5,1564,0,540.0,0,0,0,168980.3708459613,2861.079292929318
2.0,66.74137643488322,0.0,9,17.0,1977,0.243204519,0,0,5,1564,0,540.0,0,0,0,177688.29184103358,2861.079292929318
2.0,61.17251632293808,1.0,14,1.0,2015,0.069753361,0,0,53,13670,4,900.0,1,11,0,279806.6992305174,4285.831800655367
3.0,63.63439823539139,5.0,11,9.0,1972,0.135649789,0,0,46,7960,6,350.0,3,11,0,325461.157704322,5067.192462664534
1.0,43.60709224614804,1.0,12,20.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,166233.2503645109,3251.274406336983
1.0,36.58154117862211,8.0,11,16.0,1983,0.038692987000000005,0,0,28,6533,1,1015.0,2,5,0,173868.08708113094,4134.353749474017
2.0,74.37263944577403,14.0,15,17.0,2005,0.090799103,0,0,74,19083,2,900.0,5,15,0,351005.217654304,4162.240019985806
2.0,46.523589170719795,5.0,3,9.0,1974,0.14966637300000002,0,0,22,4789,2,4087.0,4,1,0,175062.6005985943,4229.546394571884
2.0,66.43277587865138,11.0,7,22.0,2003,0.307466659,0,1,30,5048,9,325.0,2,5,0,386205.84304988506,4262.324103632845
1.0,43.38387035556698,8.0,4,19.0,1997,0.111627393,0,0,50,12238,8,1970.0,2,3,0,218638.332450608,5003.889499702173
2.0,55.84928766184482,8.0,12,12.0,1983,0.175054867,0,0,36,10055,3,900.0,1,0,0,251414.5821305725,4437.304072496336
1.0,33.917764546970645,5.0,7,5.0,1961,0.236108458,0,0,16,3893,27,900.0,3,10,0,167521.44739683243,5225.658217989187
2.0,45.765215904283956,6.0,8,14.0,1976,0.313924552,0,0,22,4625,11,3855.0,2,10,0,227510.9589997448,4832.085356492249
2.0,80.48450542502692,0.0,15,0.0,1977,0.075778755,0,0,6,1437,3,900.0,0,2,0,245113.24301967226,3319.318045403382
2.0,60.40500029432032,9.0,6,5.0,1990,0.341071945,0,0,27,5664,48,2300.0,3,11,0,301088.9556597101,4935.30946627675
2.0,53.27412443692214,9.0,10,12.0,2007,0.158249043,0,0,21,5731,0,900.0,1,0,0,228880.11238197176,3912.1103971213756
2.0,78.6860221417707,0.0,13,17.0,2016,0.072157581,0,0,2,629,1,900.0,0,0,1,209682.66546351282,2613.223638044904
1.0,47.88393910822789,1.0,9,1.0,1977,0.072157581,0,0,2,629,1,900.0,0,0,1,146688.82378158002,2762.5132834394954
2.0,51.468078309466705,9.0,4,17.0,1977,0.243204519,0,0,5,1564,0,540.0,0,0,0,142441.89063686627,2861.079292929318
1.0,46.10564543793206,1.0,15,1.0,2013,0.017647053,0,0,2,469,0,900.0,0,0,0,128858.98860619914,2762.5132834394954
1.0,36.0651752138086,9.0,9,16.0,1980,0.0,0,0,39,8647,0,810.0,0,5,0,170743.15719420428,4285.403071888043
3.0,85.88874693290383,0.0,4,0.0,1977,0.072157581,0,0,2,629,1,900.0,0,0,1,193272.92335189253,2762.5132834394954
2.0,42.03947590258968,5.0,12,12.0,1966,0.31019913,0,0,11,2748,1,900.0,0,0,0,154310.6138192048,3209.5553981422663
2.0,55.707042757303384,8.0,5,14.0,1995,0.161531741,0,0,25,5648,1,30.0,2,4,0,173282.95890095306,3209.5553981422663
2.0,48.03108870399339,5.0,5,5.0,1964,0.1363303,0,0,30,6141,10,262.0,3,6,0,213159.29393946487,5736.995959026926
2.0,40.92858061003845,7.0,2,9.0,1963,0.000995363,0,0,42,7651,1,900.0,1,5,0,164286.90213598823,4073.002230935311
2.0,63.193038109546286,1.0,17,1.0,1977,0.195781053,0,0,23,5212,6,900.0,3,2,0,312636.07308078534,5286.848514413151
2.0,36.67469132540108,6.0,4,9.0,1969,0.118537385,0,0,30,6207,1,1183.0,1,0,0,90753.17252195644,4382.413947200826
2.0,49.81738406105488,5.0,5,5.0,1966,0.341071945,0,0,27,5664,48,2300.0,3,11,0,209652.8620698805,4832.085356492249
2.0,51.332524583097964,8.0,11,17.0,1985,0.050900058,0,0,43,10621,1,30.0,2,3,0,193518.6591764792,3892.2037374001297
1.0,39.530704893251325,1.0,15,17.0,1977,7.81528e-05,0,0,22,6398,141,1046.0,3,23,0,125687.97055149006,2832.0950982354543
3.0,122.18193667538068,1.0,3,3.0,1977,0.072157581,0,0,2,629,1,900.0,0,0,1,259991.1372254605,2613.223638044904
1.0,43.440058180278854,0.0,14,17.0,1977,0.243204519,0,0,5,1564,0,540.0,0,0,0,131646.82585000602,2861.079292929318
2.0,48.07089327720225,6.0,3,5.0,1968,0.014580716,0,0,3,760,1,900.0,0,0,0,114687.367369999,3251.274406336983
3.0,89.86210240216533,10.0,11,22.0,1990,0.136244425,0,0,11,2370,0,900.0,0,1,0,265002.34469609964,3209.5553981422663
2.0,51.794718579852855,10.0,15,17.0,2000,0.111627393,0,0,50,12238,8,1970.0,2,3,0,315065.6623148828,5003.889499702173
1.0,41.222506982902395,1.0,12,20.0,1977,0.034656082000000005,0,0,0,168,0,900.0,0,0,0,95913.65996282373,2272.4391831680537
3.0,65.10181121046033,6.0,10,9.0,1978,0.037177818,0,0,52,11217,1,2300.0,1,7,0,254692.41975976157,4377.906782463491
1.0,49.8992518643264,11.0,7,17.0,2007,0.428825818,0,0,25,5011,8,730.0,0,2,0,241964.5081678325,4249.133232229784
1.0,43.81033540133632,1.0,11,12.0,1977,0.034656082000000005,0,0,0,168,0,900.0,0,0,0,122924.26000072267,2272.4391831680537
1.0,46.45137055929795,10.0,13,20.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,124819.13986937793,3251.274406336983
1.0,40.08171255811058,1.0,3,1.0,1977,0.243204519,0,0,5,1564,0,540.0,0,0,0,118035.15951631925,2861.079292929318
2.0,56.81167257210733,8.0,13,14.0,1997,0.090799103,0,0,74,19083,2,900.0,5,15,0,241461.64385470317,4162.240019985806
1.0,31.701593543336696,5.0,5,5.0,1969,0.118537385,0,0,30,6207,1,1183.0,1,0,0,154841.32142049912,4382.413947200826
2.0,68.77997143417467,1.0,11,11.0,2014,0.243204519,0,0,5,1564,0,540.0,0,0,0,188221.4170746645,2861.079292929318
2.0,54.52092127180122,8.0,15,24.0,2011,0.194489265,0,0,47,8004,3,125.0,3,5,0,265166.52695950767,4512.453054970681
1.0,44.20919056280549,8.0,4,14.0,1997,0.309479124,0,0,35,7715,4,990.0,0,6,0,186333.2773708496,4296.248343930521
3.0,80.3705565763139,1.0,11,18.0,1977,0.161531741,0,0,25,5648,1,30.0,2,4,0,228906.01163297746,3209.5553981422663
2.0,46.51086678648854,5.0,7,5.0,1965,0.0,0,0,18,3374,5,620.0,1,2,0,234193.34274164785,5029.78368192822
2.0,66.45443677960627,10.0,25,24.0,2009,0.050755569,0,0,24,5469,1,145.0,0,1,0,318781.8274923615,4571.660176827585
3.0,55.167397729828785,5.0,7,5.0,1960,0.069660344,0,0,31,6119,4,900.0,1,2,0,223557.93480245266,4186.662748188238
1.0,40.952888750362405,10.0,7,20.0,2016,0.371148999,0,0,34,7065,1,750.0,2,5,0,136120.74136704474,2938.048239111628
1.0,29.706031166139354,0.0,5,12.0,1977,0.034656082000000005,0,0,0,168,0,900.0,0,0,0,60502.58349957876,2272.4391831680537
2.0,63.659748698979854,7.0,18,17.0,1977,0.243204519,0,0,5,1564,0,540.0,0,0,0,188319.66209727648,2861.079292929318
1.0,42.81979400706261,8.0,13,14.0,2012,0.020741326,0,0,24,5613,5,1340.0,2,5,0,164021.2019789386,4730.652435824392
2.0,49.69329117330749,5.0,5,5.0,1965,0.034331497,0,0,25,5487,3,900.0,0,4,0,201583.8835472572,3986.5681703354994
2.0,54.96766094063853,8.0,9,16.0,1984,0.151346216,0,1,32,5889,10,830.0,4,1,0,278600.6711683557,5480.216930281392
1.0,35.11488904544369,0.0,14,16.0,1977,0.236108458,0,0,16,3893,27,900.0,3,10,0,162486.04266072626,4768.956709454961
2.0,66.781571620526,10.0,10,24.0,2017,0.007122317,0,0,1,264,0,900.0,0,1,0,213148.82565905573,3251.274406336983
1.0,42.24501043678736,8.0,9,17.0,2009,0.161531741,0,0,25,5648,1,30.0,2,4,0,159671.4704382679,3209.5553981422663
1.0,47.63582709207269,10.0,3,17.0,2017,0.075778755,0,0,6,1437,3,900.0,0,2,0,166129.83879423028,3319.318045403382
1.0,43.14808881253096,8.0,8,10.0,1996,0.033493708,0,0,66,10573,1,1322.0,3,8,0,148170.92203323386,4254.806236786032
1.0,55.817841254599706,11.0,4,4.0,2018,0.014072961,0,0,2,475,0,900.0,0,0,0,107825.99709455855,2272.4391831680537
1.0,41.727576741530335,1.0,15,17.0,2015,0.243204519,0,0,5,1564,0,540.0,0,0,0,126805.8855935399,2861.079292929318
3.0,64.06341566780864,8.0,10,9.0,1980,0.232205084,0,0,24,4860,1,80.0,0,3,0,340550.477644759,4610.399154954972
3.0,87.58828762878491,1.0,17,17.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,245038.18836807282,3251.274406336983
2.0,44.97927465148022,8.0,11,12.0,1992,0.118537385,0,0,30,6207,1,1183.0,1,0,0,196834.92363123718,4382.413947200826
2.0,63.36778755302041,0.0,17,17.0,1977,0.371148999,0,0,34,7065,1,750.0,2,5,0,159064.67093614725,2938.048239111628
1.0,37.42077625318393,6.0,5,9.0,1971,0.020741326,0,0,24,5613,5,1340.0,2,5,0,182248.1868458575,4620.95991647066
1.0,40.18969662081842,1.0,14,1.0,1977,0.243204519,0,0,5,1564,0,540.0,0,0,0,126347.13905545814,2861.079292929318
2.0,44.86873659515982,5.0,5,5.0,1961,0.0,0,0,36,6714,2,2672.0,0,2,0,177258.48005841434,4745.150770301531
2.0,61.221971264541466,1.0,3,25.0,1977,0.118537385,0,0,30,6207,1,1183.0,1,0,0,177351.06883501486,3553.678687223999
1.0,44.730002344037935,10.0,24,25.0,1977,0.243204519,0,0,5,1564,0,540.0,0,0,0,91443.03093347268,2861.079292929318
2.0,51.701176292356,9.0,7,12.0,1976,0.007658515,0,0,35,7077,56,2301.0,3,19,0,339574.0319080477,5543.811002239719
3.0,67.58746006867554,8.0,9,10.0,1959,0.049863387,0,0,18,3746,9,75.0,3,1,0,462613.6413576982,6245.081723701351
3.0,79.52198177230899,1.0,7,17.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,236241.40326612786,3251.274406336983
2.0,64.30512249215575,1.0,13,17.0,1977,0.243204519,0,0,5,1564,0,540.0,0,0,0,170422.25381866476,2861.079292929318
2.0,65.2074685014976,1.0,10,1.0,2014,0.017647053,0,0,2,469,0,900.0,0,0,0,166431.3218538447,2762.5132834394954
2.0,53.02052984647865,7.0,7,14.0,1974,0.040242764,0,0,25,3478,11,2729.0,3,1,0,259358.6580018529,4186.662748188238
3.0,60.372291778787954,6.0,3,9.0,1975,0.100455735,0,0,43,7227,0,900.0,1,6,1,228820.01336140983,4398.613176460186
2.0,63.588976165617936,1.0,7,25.0,1977,0.075778755,0,0,6,1437,3,900.0,0,2,0,173654.58642624205,2272.4391831680537
2.0,47.145598094646644,5.0,1,9.0,1970,0.069660344,0,0,31,6119,4,900.0,1,2,0,197123.89942116864,4186.662748188238
2.0,57.53031485851447,1.0,8,17.0,1977,0.075778755,0,0,6,1437,3,900.0,0,2,0,163818.69357630724,2272.4391831680537
2.0,55.75134635844143,8.0,5,4.0,2017,0.034656082000000005,0,0,0,168,0,900.0,0,0,0,99088.40217987132,2272.4391831680537
1.0,41.03876036805144,0.0,12,16.0,2014,0.034656082000000005,0,0,0,168,0,900.0,0,0,0,96009.20753502627,2272.4391831680537
1.0,45.14429158524096,9.0,8,24.0,2012,0.1363303,0,0,30,6141,10,262.0,3,6,0,311895.44145045825,5736.995959026926
2.0,75.45550861938015,1.0,5,1.0,1977,0.075778755,0,0,6,1437,3,900.0,0,2,0,249093.77969137928,3319.318045403382
1.0,109.14449153128444,15.0,6,15.0,2011,0.319809354,0,0,25,4756,16,2857.0,5,8,0,289034.39187133923,3935.906409115417
1.0,30.961867784280066,6.0,3,12.0,1973,0.31019913,0,0,11,2748,1,900.0,0,0,0,117941.28675294653,2963.980646359796
2.0,52.49933604543931,9.0,10,17.0,2013,0.307466659,0,1,30,5048,9,325.0,2,5,0,190698.9475106056,4494.8213762593505
2.0,63.58626812871787,1.0,21,22.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,207953.7459538256,3251.274406336983
2.0,60.12376316831653,10.0,6,16.0,2007,0.0,0,0,47,11319,0,1145.0,3,5,0,321106.30607795983,4651.1701097532
2.0,45.66957114750596,5.0,5,5.0,1960,0.050272014,0,0,21,4231,14,1020.0,0,3,0,271214.04248827964,5225.658217989187
2.0,50.111054949105046,8.0,5,8.0,1961,0.319809354,0,0,25,4756,16,2857.0,5,8,0,239029.78300284033,5025.790433842624
2.0,50.921105218892,6.0,8,12.0,1981,0.300322518,0,0,52,10311,6,900.0,1,9,0,210316.21984102254,4528.020925876495
2.0,47.230716658946974,6.0,10,12.0,1971,0.020741326,0,0,24,5613,5,1340.0,2,5,0,205517.00302671336,4300.519071154547
1.0,42.341355833534585,8.0,12,18.0,1977,0.161531741,0,0,25,5648,1,30.0,2,4,0,130897.37333500489,3209.5553981422663
2.0,61.18380077629354,1.0,5,17.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,230072.8961383889,3251.274406336983
2.0,45.94804160584957,5.0,6,5.0,1960,0.16909109,0,0,19,3856,10,900.0,2,5,0,189813.14899777767,4991.712722976692
1.0,18.98396246481229,2.0,1,5.0,1967,0.194489265,0,0,47,8004,3,125.0,3,5,0,112411.22169996,3986.5681703354994
2.0,33.46872070136762,5.0,6,9.0,1969,0.037316452,0,0,32,6748,93,562.0,4,10,0,246956.3241077662,5810.399149971445
1.0,38.37879893846086,10.0,11,17.0,2018,0.011654127,0,0,4,915,0,900.0,0,0,0,112870.58294835332,2762.5132834394954
1.0,41.534094372509365,8.0,2,14.0,1993,0.161531741,0,0,25,5648,1,30.0,2,4,0,150805.57047751689,3209.5553981422663
2.0,62.44000056031028,1.0,10,17.0,1977,0.243204519,0,0,5,1564,0,540.0,0,0,0,186410.64033257414,2861.079292929318
2.0,45.65757968797576,6.0,19,17.0,1976,0.049637257,0,0,34,7759,0,229.0,1,3,0,265516.3911452103,4832.085356492249
3.0,135.71106280363557,1.0,1,1.0,1977,0.004949358,0,0,0,186,0,900.0,0,0,0,196538.38130574374,3494.426935835619
2.0,54.71433092320049,8.0,10,14.0,1994,0.161531741,0,0,25,5648,1,30.0,2,4,0,166431.94007199706,3209.5553981422663
2.0,54.78463478776896,9.0,6,17.0,2010,0.020741326,0,0,24,5613,5,1340.0,2,5,0,204421.5391202596,4620.95991647066
1.0,85.18540788165147,1.0,3,2.0,2016,0.211401214,0,0,9,1892,0,900.0,0,1,0,204223.82634074995,2762.5132834394954
4.0,102.52227025853406,9.0,4,5.0,1961,0.14966637300000002,0,0,22,4789,2,4087.0,4,1,0,415574.1158191548,4229.546394571884
1.0,48.13461166701377,0.0,4,0.0,1977,0.072157581,0,0,2,629,1,900.0,0,0,1,128008.02358733426,2762.5132834394954
2.0,65.48864503269596,1.0,11,12.0,1977,0.017647053,0,0,2,469,0,900.0,0,0,0,174435.95755171124,2762.5132834394954
1.0,38.09064258721465,10.0,7,12.0,1967,0.1363303,0,0,30,6141,10,262.0,3,6,0,184806.282322355,5017.6487513598795
1.0,41.81107537828505,1.0,21,22.0,1977,7.81528e-05,0,0,22,6398,141,1046.0,3,23,0,137808.57154057536,2832.0950982354543
3.0,75.17972590678774,10.0,10,17.0,1994,0.069753361,0,0,53,13670,4,900.0,1,11,0,335893.98369408824,4285.831800655367
2.0,54.69165238622118,8.0,8,16.0,1981,0.0,0,0,36,6714,2,2672.0,0,2,0,260848.6411198505,4956.871270691303
3.0,58.44999686843501,5.0,6,9.0,1975,0.069660344,0,0,31,6119,4,900.0,1,2,0,77311.7443454614,4186.662748188238
1.0,48.89849617739164,1.0,22,21.0,2017,0.23861713,0,0,26,3889,6,705.0,3,6,0,283099.04967678327,5433.8994784000715
1.0,52.653622654901234,1.0,5,15.0,2016,0.006076152,0,0,30,5285,0,645.0,6,6,0,188810.50854919702,3935.906409115417
2.0,44.666724979199884,6.0,3,9.0,1973,0.210473241,0,0,11,2398,2,1994.0,3,0,0,202894.3493019678,4542.404875138044
2.0,48.14806870382721,0.0,6,0.0,1977,0.236108458,0,0,16,3893,27,900.0,3,10,0,214578.13135504205,4768.956709454961
3.0,80.22293002873239,10.0,15,22.0,1988,0.151346216,0,1,32,5889,10,830.0,4,1,0,416058.1827672536,5480.216930281392
1.0,32.08659275662956,7.0,4,4.0,1956,0.035145267,0,0,42,9292,3,2620.0,0,3,0,139419.82224894568,4562.0267772945335
1.0,42.22008203240793,7.0,5,17.0,2003,0.371148999,0,0,34,7065,1,750.0,2,5,0,173732.94000719234,3319.318045403382
2.0,47.314921952091225,5.0,5,5.0,1963,0.122090347,0,0,29,6566,7,1894.0,4,0,0,90508.33849213645,4262.324103632845
1.0,45.752492669391366,1.0,16,17.0,1977,0.019508796,0,0,37,7687,11,176.0,5,5,0,258113.6951670684,4736.6316107216
1.0,46.58061896151186,1.0,15,17.0,1977,0.069753361,0,0,53,13670,4,900.0,1,11,0,198732.38993829503,4285.831800655367
1.0,43.159953728700536,9.0,11,14.0,1974,0.309479124,0,0,35,7715,4,990.0,0,6,0,193154.27702983152,4541.338495649586
3.0,79.05608803275796,1.0,10,25.0,2018,0.243204519,0,0,5,1564,0,540.0,0,0,0,209843.0572590612,2861.079292929318
1.0,40.90729245611714,1.0,17,16.0,2017,0.011654127,0,0,4,915,0,900.0,0,0,0,119459.02257767814,2762.5132834394954
4.0,68.98646269655234,6.0,4,9.0,1972,0.428825818,0,0,25,5011,8,730.0,0,2,0,228788.56640816698,4249.133232229784
3.0,63.55542928305029,8.0,8,9.0,1979,6.99893e-05,0,0,46,10309,1,240.0,1,16,0,275489.8076693179,4437.304072496336
3.0,135.0205232963701,1.0,2,4.0,1977,7.81528e-05,0,0,22,6398,141,1046.0,3,23,0,167269.5666993259,2832.0950982354543
1.0,44.858114217299956,8.0,12,17.0,2012,0.07542368,0,0,11,3097,0,900.0,0,0,0,129142.28665039512,2762.5132834394954
3.0,68.35890112859985,7.0,3,16.0,1976,0.135649789,0,0,46,7960,6,350.0,3,11,0,361718.4219839654,5192.3767268590955
3.0,64.79853562976096,6.0,6,9.0,1977,0.037177818,0,0,52,11217,1,2300.0,1,7,0,143728.76505839246,4450.858000232839
1.0,45.356400735402914,1.0,3,10.0,2014,0.01405792,0,0,1,290,0,900.0,0,0,0,88676.08811240408,2762.5132834394954
2.0,45.17450496441132,5.0,6,5.0,1963,0.122090347,0,0,29,6566,7,1894.0,4,0,0,183977.97866986622,4262.324103632845
4.0,96.92423080064985,10.0,19,3.0,2006,0.195781053,0,0,23,5212,6,900.0,3,2,0,450946.45936506643,4444.979920139102
1.0,36.34620594262026,6.0,10,9.0,1971,0.194489265,0,0,47,8004,3,125.0,3,5,0,146636.59340202177,3986.5681703354994
2.0,42.712753268465846,6.0,10,9.0,1981,0.037177818,0,0,52,11217,1,2300.0,1,7,0,187397.19528674023,4450.858000232839
3.0,53.603957801557605,5.0,4,9.0,1972,0.309479124,0,0,35,7715,4,990.0,0,6,0,87048.09014837282,4736.6316107216
1.0,44.25002055570055,1.0,2,17.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,164684.82198169612,3251.274406336983
1.0,44.9548797184879,0.0,8,0.0,1977,0.072157581,0,0,2,629,1,900.0,0,0,1,133773.30172178228,2613.223638044904
3.0,79.3233062354536,10.0,22,22.0,2008,0.135649789,0,0,46,7960,6,350.0,3,11,0,468765.67958631064,5017.6487513598795
1.0,34.60479263754739,5.0,5,5.0,1964,0.069660344,0,0,31,6119,4,900.0,1,2,0,136545.28796189444,4186.662748188238
